2019 07 13 03:21:08:551 [main ] INFO  - Country [code=NLD  , name=Netherlands                             , lanuages=Europe                                                                                     cities=15864000] 
2019 07 13 03:21:08:555 [main ] INFO  - Country [code=NOR  , name=Norway                                  , lanuages=Europe                                                                                     cities=4478500] 
2019 07 13 03:21:08:559 [main ] INFO  - Country [code=NPL  , name=Nepal                                   , lanuages=Asia                                                                                       cities=23930000] 
2019 07 13 03:21:08:564 [main ] INFO  - Country [code=NRU  , name=Nauru                                   , lanuages=Oceania                                                                                    cities=12000] 
2019 07 13 03:21:08:568 [main ] INFO  - Country [code=NZL  , name=New Zealand                             , lanuages=Oceania                                                                                    cities=3862000] 
2019 07 13 03:21:08:572 [main ] INFO  - Country [code=OMN  , name=Oman                                    , lanuages=Asia                                                                                       cities=2542000] 
2019 07 13 03:21:08:580 [main ] INFO  - Country [code=PAK  , name=Pakistan                                , lanuages=Asia                                                                                       cities=156483000] 
2019 07 13 03:21:08:582 [main ] INFO  - Country [code=PAN  , name=Panama                                  , lanuages=North America                                                                              cities=2856000] 
2019 07 13 03:21:08:585 [main ] INFO  - Country [code=PCN  , name=Pitcairn                                , lanuages=Oceania                                                                                    cities=50] 
2019 07 13 03:21:08:588 [main ] INFO  - Country [code=PER  , name=Peru                                    , lanuages=South America                                                                              cities=25662000] 
2019 07 13 03:21:08:599 [main ] INFO  - Country [code=PHL  , name=Philippines                             , lanuages=Asia                                                                                       cities=75967000] 
2019 07 13 03:21:08:602 [main ] INFO  - Country [code=PLW  , name=Palau                                   , lanuages=Oceania                                                                                    cities=19000] 
2019 07 13 03:21:08:605 [main ] INFO  - Country [code=PNG  , name=Papua New Guinea                        , lanuages=Oceania                                                                                    cities=4807000] 
2019 07 13 03:21:08:609 [main ] INFO  - Country [code=POL  , name=Poland                                  , lanuages=Europe                                                                                     cities=38653600] 
2019 07 13 03:21:08:612 [main ] INFO  - Country [code=PRI  , name=Puerto Rico                             , lanuages=North America                                                                              cities=3869000] 
2019 07 13 03:21:08:615 [main ] INFO  - Country [code=PRK  , name=North Korea                             , lanuages=Asia                                                                                       cities=24039000] 
2019 07 13 03:21:08:618 [main ] INFO  - Country [code=PRT  , name=Portugal                                , lanuages=Europe                                                                                     cities=9997600] 
2019 07 13 03:21:08:622 [main ] INFO  - Country [code=PRY  , name=Paraguay                                , lanuages=South America                                                                              cities=5496000] 
